,actual,prediction,diff
3_From_Review_161,-109.0,-102.025406,6.9745941162109375
0_From_Review_346,-63.0,-61.321556,1.6784439086914062
2_From_Review_346,-63.0,-61.321556,1.6784439086914062
3_From_Review_346,-63.0,-61.321556,1.6784439086914062
6_From_Review_117,-131.0,-125.54647,5.453529357910156
0_From_Review_8,-63.0,-61.81301,1.1869888305664062
2_From_Review_8,-63.0,-61.81301,1.1869888305664062
3_From_Review_8,-63.0,-61.81301,1.1869888305664062
0_From_Review_299,-75.0,-73.83972,1.1602783203125
2_From_Review_299,-75.0,-73.83972,1.1602783203125
3_From_Review_299,-75.0,-73.83972,1.1602783203125
4_alcohols_13,-114.66,-113.260155,1.3998452758789028
5_alcohols_13,-114.66,-113.260155,1.3998452758789028
7_alcohols_13,-122.71,-119.48806,3.2219400024414
8_alcohols_13,-122.71,-119.48806,3.2219400024414
10_alcohols_13,-122.71,-121.61272,1.0972833251953062
11_alcohols_13,-122.71,-121.61272,1.0972833251953062
13_alcohols_13,-122.92,-120.70586,2.214143676757814
14_alcohols_13,-122.92,-120.70586,2.214143676757814
16_alcohols_13,-123.75,-120.70586,3.0441436767578125
17_alcohols_13,-123.75,-120.70586,3.0441436767578125
19_alcohols_13,-124.75,-122.6077,2.142303466796875
20_alcohols_13,-124.75,-122.6077,2.142303466796875
22_alcohols_13,-127.28,-126.21394,1.0660565185546886
23_alcohols_13,-127.28,-126.21394,1.0660565185546886
25_alcohols_13,-82.38,-81.57016,0.8098400878906205
26_alcohols_13,-82.38,-81.57016,0.8098400878906205
27_alcohols_13,-82.38,-81.57016,0.8098400878906205
6_From_Review_96,-151.0,-152.35797,1.35797119140625
4_From_Review_61,-223.0,-220.35092,2.649078369140625
3_From_Review_457,-164.4,-158.86668,5.533316040039068
5_From_Review_457,-165.8,-162.74695,3.0530517578125114
7_From_Review_457,-171.2,-170.77512,0.42488403320311363
9_From_Review_457,-165.8,-157.98529,7.814709472656261
11_From_Review_457,-164.4,-157.19185,7.208151245117193
0_From_Review_133,-125.0,-125.337875,0.3378753662109375
6_From_Review_101,-65.0,-52.189156,12.810844421386719
0_From_Review_447,-120.0,-123.479416,3.4794158935546875
2_From_Review_447,-126.0,-124.08147,1.9185333251953125
4_From_Review_447,-134.0,-133.70073,0.2992706298828125
6_From_Review_97,-133.0,-133.42812,0.4281158447265625
0_ethers_6,-74.62,-72.54924,2.070759887695317
2_ethers_6,-74.62,-72.54924,2.070759887695317
3_ethers_6,-74.62,-72.54924,2.070759887695317
8_ethers_6,-74.62,-71.8147,2.8053027343750045
9_ethers_6,-74.62,-71.8147,2.8053027343750045
10_ethers_6,-74.62,-71.8147,2.8053027343750045
3_From_Review_154,-88.0,-93.97657,5.976570129394531
5_SO3H_4,-114.65,-113.56325,1.0867523193359432
6_SO3H_4,-114.65,-113.56325,1.0867523193359432
8_SO3H_4,-121.81,-120.55709,1.2529092407226585
9_SO3H_4,-121.81,-120.55709,1.2529092407226585
11_SO3H_4,-122.63,-121.318375,1.311625366210933
12_SO3H_4,-122.63,-121.318375,1.311625366210933
14_SO3H_4,-126.03,-126.21394,0.18394348144531136
15_SO3H_4,-126.03,-126.21394,0.18394348144531136
17_SO3H_4,-80.68,-80.003975,0.6760250854492256
18_SO3H_4,-80.68,-80.003975,0.6760250854492256
19_SO3H_4,-80.68,-80.003975,0.6760250854492256
10_From_Review_348,-64.0,-60.64863,3.3513717651367188
11_From_Review_348,-64.0,-60.64863,3.3513717651367188
12_From_Review_348,-64.0,-60.64863,3.3513717651367188
4_COOH_28,-120.1,-118.90608,1.1939178466796818
5_COOH_28,-120.1,-118.90608,1.1939178466796818
7_COOH_28,-122.66,-120.695435,1.9645654296874966
8_COOH_28,-122.66,-120.695435,1.9645654296874966
10_COOH_28,-122.89,-120.91809,1.9719091796875006
11_COOH_28,-122.89,-120.91809,1.9719091796875006
13_COOH_28,-122.89,-120.70586,2.184143676757813
14_COOH_28,-122.89,-120.70586,2.184143676757813
16_COOH_28,-123.72,-120.70586,3.0141436767578114
17_COOH_28,-123.72,-120.70586,3.0141436767578114
19_COOH_28,-124.3,-122.6077,1.6923034667968722
20_COOH_28,-124.3,-122.6077,1.6923034667968722
22_COOH_28,-127.27,-126.21394,1.0560565185546835
23_COOH_28,-127.27,-126.21394,1.0560565185546835
25_COOH_28,-82.37,-81.57016,0.7998400878906295
26_COOH_28,-82.37,-81.57016,0.7998400878906295
27_COOH_28,-82.37,-81.57016,0.7998400878906295
0_other_4,-80.61,-79.86383,0.7461694335937494
2_other_4,-80.61,-79.86383,0.7461694335937494
3_other_4,-80.61,-79.86383,0.7461694335937494
5_other_4,-126.5,-124.65953,1.8404693603515625
6_other_4,-126.5,-124.65953,1.8404693603515625
8_other_4,-118.47,-119.18887,0.7188732910156261
9_other_4,-118.47,-119.18887,0.7188732910156261
11_other_4,-84.1,-83.300064,0.7999359130859318
12_other_4,-84.1,-83.300064,0.7999359130859318
15_other_4,-84.1,-81.66461,2.4353881835937443
16_other_4,-84.1,-81.66461,2.4353881835937443
18_other_4,-118.47,-120.0743,1.6043026733398449
19_other_4,-118.47,-120.0743,1.6043026733398449
21_other_4,-126.5,-126.48762,0.01238250732421875
22_other_4,-126.5,-126.48762,0.01238250732421875
24_other_4,-80.61,-80.003975,0.6060250854492182
25_other_4,-80.61,-80.003975,0.6060250854492182
26_other_4,-80.61,-80.003975,0.6060250854492182
28_other_4,-84.1,-81.66461,2.4353881835937443
29_other_4,-84.1,-81.66461,2.4353881835937443
31_other_4,-118.47,-120.0743,1.6043026733398449
32_other_4,-118.47,-120.0743,1.6043026733398449
34_other_4,-126.5,-126.48762,0.01238250732421875
35_other_4,-126.5,-126.48762,0.01238250732421875
37_other_4,-80.61,-80.003975,0.6060250854492182
38_other_4,-80.61,-80.003975,0.6060250854492182
39_other_4,-80.61,-80.003975,0.6060250854492182
0_From_Review_465,-69.0,-61.895096,7.1049041748046875
4_From_Review_465,-116.0,-122.78909,6.789093017578125
6_From_Review_465,-170.0,-166.32916,3.67083740234375
8_From_Review_465,-84.0,-88.72243,4.7224273681640625
8_From_Review_251,-105.0,-106.21718,1.2171783447265625
9_From_Review_251,-105.0,-106.21718,1.2171783447265625
0_aromatics_7,-62.58,-61.81301,0.7669888305664045
2_aromatics_7,-62.58,-61.81301,0.7669888305664045
3_aromatics_7,-62.58,-61.81301,0.7669888305664045
0_From_Review_24,-208.0,-216.34982,8.349822998046875
5_SO3H_22,-115.69,-113.56325,2.1267523193359352
6_SO3H_22,-115.69,-113.56325,2.1267523193359352
8_SO3H_22,-121.67,-120.55709,1.112909240722658
9_SO3H_22,-121.67,-120.55709,1.112909240722658
11_SO3H_22,-122.65,-120.020454,2.6295455932617244
12_SO3H_22,-122.65,-120.020454,2.6295455932617244
14_SO3H_22,-122.82,-120.70586,2.1141436767578057
15_SO3H_22,-122.82,-120.70586,2.1141436767578057
17_SO3H_22,-122.93,-120.70586,2.2241436767578193
18_SO3H_22,-122.93,-120.70586,2.2241436767578193
20_SO3H_22,-123.74,-122.6077,1.1323034667968699
21_SO3H_22,-123.74,-122.6077,1.1323034667968699
23_SO3H_22,-127.28,-126.21394,1.0660565185546886
24_SO3H_22,-127.28,-126.21394,1.0660565185546886
26_SO3H_22,-82.37,-81.57016,0.7998400878906295
27_SO3H_22,-82.37,-81.57016,0.7998400878906295
28_SO3H_22,-82.37,-81.57016,0.7998400878906295
4_From_Review_229,-92.0,-90.02053,1.9794692993164062
5_From_Review_229,-92.0,-90.02053,1.9794692993164062
3_From_Review_184,-218.0,-216.93059,1.0694122314453125
2_From_Review_219,-103.0,-98.44968,4.550323486328125
3_From_Review_219,-103.0,-98.44968,4.550323486328125
3_From_Review_109,-232.0,-227.97488,4.025115966796875
0_From_Review_284,-82.2,-79.79686,2.4031402587890653
2_From_Review_284,-82.2,-79.79686,2.4031402587890653
3_From_Review_284,-82.2,-79.79686,2.4031402587890653
4_From_Review_5,-68.0,-67.55159,0.4484100341796875
5_From_Review_5,-68.0,-67.55159,0.4484100341796875
6_From_Review_5,-68.0,-67.55159,0.4484100341796875
3_alcohols_8,-121.92,-117.842064,4.077936096191408
4_alcohols_8,-121.92,-117.842064,4.077936096191408
6_alcohols_8,-122.01,-119.92162,2.0883767700195364
7_alcohols_8,-122.01,-119.92162,2.0883767700195364
9_alcohols_8,-122.01,-121.61272,0.3972833251953176
10_alcohols_8,-122.01,-121.61272,0.3972833251953176
12_alcohols_8,-122.178,-120.70586,1.4721436767578098
13_alcohols_8,-122.178,-120.70586,1.4721436767578098
15_alcohols_8,-122.43,-120.70586,1.7241436767578193
16_alcohols_8,-122.43,-120.70586,1.7241436767578193
18_alcohols_8,-122.83,-120.70586,2.124143676757811
19_alcohols_8,-122.83,-120.70586,2.124143676757811
21_alcohols_8,-123.7,-122.6077,1.0923034667968778
22_alcohols_8,-123.7,-122.6077,1.0923034667968778
24_alcohols_8,-126.24,-126.21394,0.026056518554682384
25_alcohols_8,-126.24,-126.21394,0.026056518554682384
27_alcohols_8,-80.93,-80.003975,0.9260250854492256
28_alcohols_8,-80.93,-80.003975,0.9260250854492256
29_alcohols_8,-80.93,-80.003975,0.9260250854492256
9_From_Review_56,-145.0,-136.80347,8.196533203125
0_From_Review_463,-134.0,-135.30675,1.3067474365234375
5_From_Review_463,-73.0,-73.69445,0.6944503784179688
2_From_Review_190,-166.0,-160.33911,5.660888671875
3_From_Review_111,-168.0,-176.03726,8.037261962890625
0_From_Review_122,-101.0,-103.38569,2.3856887817382812
9_acrylates_6,-113.66,-112.77312,0.8868829345703091
10_acrylates_6,-113.66,-112.77312,0.8868829345703091
12_acrylates_6,-121.7,-119.48806,2.211940002441409
13_acrylates_6,-121.7,-119.48806,2.211940002441409
15_acrylates_6,-121.97,-121.61272,0.35728332519531136
16_acrylates_6,-121.97,-121.61272,0.35728332519531136
18_acrylates_6,-121.97,-120.70586,1.2641436767578114
19_acrylates_6,-121.97,-120.70586,1.2641436767578114
21_acrylates_6,-122.79,-120.70586,2.0841436767578188
22_acrylates_6,-122.79,-120.70586,2.0841436767578188
24_acrylates_6,-122.79,-122.6077,0.18230346679688125
25_acrylates_6,-122.79,-122.6077,0.18230346679688125
27_acrylates_6,-126.3,-126.21394,0.08605651855468466
28_acrylates_6,-126.3,-126.21394,0.08605651855468466
30_acrylates_6,-81.0,-80.003975,0.9960250854492188
31_acrylates_6,-81.0,-80.003975,0.9960250854492188
32_acrylates_6,-81.0,-80.003975,0.9960250854492188
2_From_Review_108,-182.0,-185.0972,3.097198486328125
4_From_Review_138,-118.0,-116.800995,1.199005126953125
7_From_Review_36,-172.0,-168.86887,3.131134033203125
3_From_Review_26,-165.0,-165.44633,0.4463348388671875
4_From_Review_76,-183.0,-183.76654,0.76654052734375
3_alcohols_7,-122.22,-117.842064,4.377936096191405
4_alcohols_7,-122.22,-117.842064,4.377936096191405
6_alcohols_7,-122.22,-119.92162,2.29837677001953
7_alcohols_7,-122.22,-119.92162,2.29837677001953
9_alcohols_7,-122.44,-121.61272,0.8272833251953102
10_alcohols_7,-122.44,-121.61272,0.8272833251953102
12_alcohols_7,-122.91,-120.70586,2.204143676757809
13_alcohols_7,-122.91,-120.70586,2.204143676757809
15_alcohols_7,-123.74,-122.6077,1.1323034667968699
16_alcohols_7,-123.74,-122.6077,1.1323034667968699
18_alcohols_7,-126.28,-126.21394,0.06605651855468864
19_alcohols_7,-126.28,-126.21394,0.06605651855468864
21_alcohols_7,-80.98,-80.003975,0.9760250854492227
22_alcohols_7,-80.98,-80.003975,0.9760250854492227
23_alcohols_7,-80.98,-80.003975,0.9760250854492227
3_From_Review_54,-108.0,-113.0184,5.018402099609375
0_alkanes_3,-80.72,-79.86383,0.8561694335937489
2_alkanes_3,-80.72,-79.86383,0.8561694335937489
3_alkanes_3,-80.72,-79.86383,0.8561694335937489
5_alkanes_3,-126.06,-124.587234,1.4727655029296898
6_alkanes_3,-126.06,-124.587234,1.4727655029296898
8_alkanes_3,-122.63,-121.548775,1.0812252807617142
9_alkanes_3,-122.63,-121.548775,1.0812252807617142
11_alkanes_3,-121.81,-120.70586,1.1041436767578148
12_alkanes_3,-121.81,-120.70586,1.1041436767578148
14_alkanes_3,-121.7,-120.70586,0.9941436767578153
15_alkanes_3,-121.7,-120.70586,0.9941436767578153
17_alkanes_3,-121.81,-120.70586,1.1041436767578148
18_alkanes_3,-121.81,-120.70586,1.1041436767578148
20_alkanes_3,-122.63,-122.6077,0.022303466796870453
21_alkanes_3,-122.63,-122.6077,0.022303466796870453
23_alkanes_3,-126.06,-126.21394,0.15394348144531023
24_alkanes_3,-126.06,-126.21394,0.15394348144531023
26_alkanes_3,-80.72,-80.003975,0.7160250854492176
27_alkanes_3,-80.72,-80.003975,0.7160250854492176
28_alkanes_3,-80.72,-80.003975,0.7160250854492176
4_COOH_4,-119.23,-118.90608,0.3239178466796915
5_COOH_4,-119.23,-118.90608,0.3239178466796915
7_COOH_4,-122.87,-120.695435,2.1745654296875045
8_COOH_4,-122.87,-120.695435,2.1745654296875045
10_COOH_4,-123.25,-122.70379,0.5462112426757812
11_COOH_4,-123.25,-122.70379,0.5462112426757812
13_COOH_4,-126.44,-126.21394,0.22605651855468523
14_COOH_4,-126.44,-126.21394,0.22605651855468523
16_COOH_4,-81.06,-80.003975,1.056025085449221
17_COOH_4,-81.06,-80.003975,1.056025085449221
18_COOH_4,-81.06,-80.003975,1.056025085449221
4_COOH_11,-119.24,-118.90608,0.3339178466796824
5_COOH_11,-119.24,-118.90608,0.3339178466796824
7_COOH_11,-121.93,-120.695435,1.2345654296875068
8_COOH_11,-121.93,-120.695435,1.2345654296875068
10_COOH_11,-123.11,-120.91809,2.1919091796874994
11_COOH_11,-123.11,-120.91809,2.1919091796874994
13_COOH_11,-123.11,-119.55589,3.554107055664062
14_COOH_11,-123.11,-119.55589,3.554107055664062
16_COOH_11,-121.93,-128.3008,6.370796508789056
17_COOH_11,-121.93,-128.3008,6.370796508789056
19_COOH_11,-119.24,-118.85372,0.38627838134765113
20_COOH_11,-119.24,-118.85372,0.38627838134765113
3_From_Review_114,-130.0,-123.65143,6.34857177734375
4_From_Review_416,-124.0,-115.56077,8.439231872558594
5_From_Review_416,-124.0,-115.56077,8.439231872558594
7_From_Review_416,-186.0,-185.93024,0.06976318359375
9_From_Review_416,-72.0,-72.13815,0.138153076171875
10_From_Review_416,-72.0,-72.13815,0.138153076171875
11_From_Review_416,-72.0,-72.13815,0.138153076171875
13_From_Review_416,-72.0,-72.13815,0.138153076171875
14_From_Review_416,-72.0,-72.13815,0.138153076171875
15_From_Review_416,-72.0,-72.13815,0.138153076171875
5_SO3H_3,-114.79,-113.56325,1.2267523193359438
6_SO3H_3,-114.79,-113.56325,1.2267523193359438
8_SO3H_3,-121.95,-121.03961,0.9103881835937528
9_SO3H_3,-121.95,-121.03961,0.9103881835937528
11_SO3H_3,-126.22,-124.96846,1.2515399169921864
12_SO3H_3,-126.22,-124.96846,1.2515399169921864
14_SO3H_3,-81.14,-80.003975,1.1360250854492193
15_SO3H_3,-81.14,-80.003975,1.1360250854492193
16_SO3H_3,-81.14,-80.003975,1.1360250854492193
0_From_Review_371,-58.0,-57.59395,0.4060516357421875
2_From_Review_371,-58.0,-57.59395,0.4060516357421875
3_From_Review_371,-58.0,-57.59395,0.4060516357421875
10_From_Review_371,-58.0,-58.821,0.8209991455078125
11_From_Review_371,-58.0,-58.821,0.8209991455078125
12_From_Review_371,-58.0,-58.821,0.8209991455078125
15_From_Review_371,-55.0,-53.215126,1.7848739624023438
16_From_Review_371,-55.0,-53.215126,1.7848739624023438
17_From_Review_371,-55.0,-53.215126,1.7848739624023438
0_From_Review_372,-63.4,-60.00699,3.3930114746093736
2_From_Review_372,-63.4,-60.00699,3.3930114746093736
3_From_Review_372,-63.4,-60.00699,3.3930114746093736
8_From_Review_372,-63.4,-60.87542,2.52458038330078
9_From_Review_372,-63.4,-60.87542,2.52458038330078
10_From_Review_372,-63.4,-60.87542,2.52458038330078
14_From_Review_372,-63.4,-60.87542,2.52458038330078
15_From_Review_372,-63.4,-60.87542,2.52458038330078
16_From_Review_372,-63.4,-60.87542,2.52458038330078
5_SO3H_23,-115.68,-113.56325,2.1167523193359443
6_SO3H_23,-115.68,-113.56325,2.1167523193359443
8_SO3H_23,-121.67,-120.55709,1.112909240722658
9_SO3H_23,-121.67,-120.55709,1.112909240722658
11_SO3H_23,-122.71,-120.020454,2.6895455932617125
12_SO3H_23,-122.71,-120.020454,2.6895455932617125
14_SO3H_23,-122.71,-120.70586,2.0041436767578062
15_SO3H_23,-122.71,-120.70586,2.0041436767578062
17_SO3H_23,-122.71,-120.70586,2.0041436767578062
18_SO3H_23,-122.71,-120.70586,2.0041436767578062
20_SO3H_23,-122.71,-120.70586,2.0041436767578062
21_SO3H_23,-122.71,-120.70586,2.0041436767578062
23_SO3H_23,-122.86,-120.70586,2.154143676757812
24_SO3H_23,-122.86,-120.70586,2.154143676757812
26_SO3H_23,-123.69,-122.6077,1.0823034667968727
27_SO3H_23,-123.69,-122.6077,1.0823034667968727
29_SO3H_23,-127.26,-126.21394,1.0460565185546926
30_SO3H_23,-127.26,-126.21394,1.0460565185546926
32_SO3H_23,-82.35,-81.57016,0.7798400878906193
33_SO3H_23,-82.35,-81.57016,0.7798400878906193
34_SO3H_23,-82.35,-81.57016,0.7798400878906193
0_From_Review_143,-124.0,-123.48801,0.511993408203125
6_From_Review_98,-130.0,-132.3858,2.38580322265625
0_ethers_5,-86.33,-83.36957,2.9604321289062483
2_ethers_5,-86.33,-83.36957,2.9604321289062483
5_ethers_5,-125.13,-120.00462,5.125376586914058
6_ethers_5,-125.13,-120.00462,5.125376586914058
8_ethers_5,-138.9,-135.65866,3.2413391113281307
9_ethers_5,-138.9,-135.65866,3.2413391113281307
0_From_Review_369,-63.5,-61.81301,1.6869888305664062
2_From_Review_369,-63.5,-61.81301,1.6869888305664062
3_From_Review_369,-63.5,-61.81301,1.6869888305664062
9_From_Review_369,-63.5,-62.072334,1.4276657104492188
10_From_Review_369,-63.5,-62.072334,1.4276657104492188
11_From_Review_369,-63.5,-62.072334,1.4276657104492188
0_From_Review_40,-198.0,-200.75287,2.75286865234375
6_From_Review_105,-194.0,-199.57562,5.57562255859375
6_From_Review_252,-98.0,-99.164474,1.1644744873046875
7_From_Review_252,-98.0,-99.164474,1.1644744873046875
7_From_Review_88,-220.0,-215.58353,4.416473388671875
5_From_Review_84,-174.0,-178.99997,4.999969482421875
0_From_Review_462,-99.0,-98.214966,0.7850341796875
6_From_Review_462,-63.0,-64.31791,1.3179092407226562
6_From_Review_107,-196.0,-199.6392,3.6392059326171875
0_From_Review_477,-188.0,-184.40999,3.5900115966796875
6_From_Review_477,-130.0,-134.45056,4.4505615234375
5_SO3H_1,-118.91,-117.55629,1.353710327148434
6_SO3H_1,-118.91,-117.55629,1.353710327148434
8_SO3H_1,-80.51,-80.01831,0.4916894531250051
9_SO3H_1,-80.51,-80.01831,0.4916894531250051
10_SO3H_1,-80.51,-80.01831,0.4916894531250051
7_aromatics_4,-62.87,-60.81938,2.05061828613281
8_aromatics_4,-62.87,-60.81938,2.05061828613281
9_aromatics_4,-62.87,-60.81938,2.05061828613281
3_From_Review_141,-114.0,-112.926834,1.0731658935546875
9_acrylates_1,-113.89,-112.77312,1.116882934570313
10_acrylates_1,-113.89,-112.77312,1.116882934570313
12_acrylates_1,-124.56,-122.832565,1.7274346923828148
13_acrylates_1,-124.56,-122.832565,1.7274346923828148
15_acrylates_1,-126.06,-125.70968,0.3503213500976585
16_acrylates_1,-126.06,-125.70968,0.3503213500976585
18_acrylates_1,-81.2,-80.003975,1.1960250854492216
19_acrylates_1,-81.2,-80.003975,1.1960250854492216
20_acrylates_1,-81.2,-80.003975,1.1960250854492216
5_From_Review_74,-228.0,-221.60391,6.396087646484375
7_From_Review_136,-125.0,-125.15683,0.156829833984375
3_From_Review_25,-189.0,-191.49551,2.495513916015625
11_From_Review_313,-77.0,-76.78634,0.21366119384765625
12_From_Review_313,-77.0,-76.78634,0.21366119384765625
13_From_Review_313,-77.0,-76.78634,0.21366119384765625
4_COOH_24,-120.48,-118.90608,1.5739178466796915
5_COOH_24,-120.48,-118.90608,1.5739178466796915
7_COOH_24,-125.07,-123.224365,1.8456347656249932
8_COOH_24,-125.07,-123.224365,1.8456347656249932
10_COOH_24,-127.34,-126.10149,1.238513793945316
11_COOH_24,-127.34,-126.10149,1.238513793945316
13_COOH_24,-82.64,-81.57016,1.0698400878906256
14_COOH_24,-82.64,-81.57016,1.0698400878906256
15_COOH_24,-82.64,-81.57016,1.0698400878906256
3_alcohols_9,-122.62,-117.46904,5.150960083007817
4_alcohols_9,-122.62,-117.46904,5.150960083007817
6_alcohols_9,-126.13,-123.32865,2.801348571777339
7_alcohols_9,-126.13,-123.32865,2.801348571777339
9_alcohols_9,-130.73,-125.8987,4.831303100585927
10_alcohols_9,-130.73,-125.8987,4.831303100585927
12_alcohols_9,-137.72,-135.63614,2.083861083984374
13_alcohols_9,-137.72,-135.63614,2.083861083984374
4_COOH_23,-123.42,-122.090836,1.3291644287109392
5_COOH_23,-123.42,-122.090836,1.3291644287109392
7_COOH_23,-84.9,-80.97533,3.924673461914068
8_COOH_23,-84.9,-80.97533,3.924673461914068
9_COOH_23,-84.9,-80.97533,3.924673461914068
6_From_Review_179,-126.0,-127.92333,1.9233322143554688
0_From_Review_368,-63.3,-60.88748,2.412518310546872
2_From_Review_368,-63.3,-60.88748,2.412518310546872
3_From_Review_368,-63.3,-60.88748,2.412518310546872
10_From_Review_368,-63.3,-60.81938,2.4806182861328097
11_From_Review_368,-63.3,-60.81938,2.4806182861328097
12_From_Review_368,-63.3,-60.81938,2.4806182861328097
0_From_Review_198,-120.0,-115.864136,4.1358642578125
5_From_Review_198,-120.0,-115.864136,4.1358642578125
5_From_Review_232,-111.8,-112.34532,0.5453216552734403
6_From_Review_232,-111.8,-112.34532,0.5453216552734403
5_From_Review_306,-81.1,-82.56679,1.4667877197265682
6_From_Review_306,-81.1,-82.56679,1.4667877197265682
7_From_Review_306,-81.1,-82.56679,1.4667877197265682
0_From_Review_451,-138.0,-136.56773,1.4322662353515625
4_From_Review_451,-138.0,-135.81958,2.180419921875
6_From_Review_451,-141.0,-137.43855,3.5614471435546875
10_From_Review_451,-141.0,-138.77994,2.220062255859375
5_From_Review_381,-117.0,-113.522675,3.477325439453125
6_From_Review_381,-117.0,-113.522675,3.477325439453125
8_From_Review_381,-136.0,-131.21051,4.78948974609375
9_From_Review_381,-136.0,-131.21051,4.78948974609375
5_other_6,-119.44,-119.25609,0.18391174316406023
6_other_6,-119.44,-119.25609,0.18391174316406023
8_other_6,-127.2,-125.1953,2.0047027587890653
9_other_6,-127.2,-125.1953,2.0047027587890653
11_other_6,-80.99,-81.6676,0.6776025390625051
12_other_6,-80.99,-81.6676,0.6776025390625051
13_other_6,-80.99,-81.6676,0.6776025390625051
6_From_Review_104,-84.0,-79.0858,4.9141998291015625
2_From_Review_147,-68.0,-74.199295,6.1992950439453125
2_From_Review_140,-108.0,-109.22461,1.224609375
0_From_Review_197,-110.0,-108.94257,1.0574264526367188
6_From_Review_197,-110.0,-112.5418,2.5418014526367188
3_From_Review_444,-138.0,-133.91208,4.087921142578125
5_From_Review_444,-125.0,-123.013016,1.9869842529296875
6_From_Review_444,-132.0,-125.92653,6.0734710693359375
0_From_Review_27,-175.0,-174.2528,0.7471923828125
0_From_Review_287,-66.0,-66.08967,0.08966827392578125
2_From_Review_287,-66.0,-66.08967,0.08966827392578125
3_From_Review_287,-66.0,-66.08967,0.08966827392578125
9_From_Review_273,-74.0,-71.6747,2.3253021240234375
10_From_Review_273,-74.0,-71.6747,2.3253021240234375
11_From_Review_273,-74.0,-71.6747,2.3253021240234375
4_From_Review_139,-98.0,-100.22066,2.2206573486328125
0_From_Review_160,-159.0,-161.8472,2.847198486328125
3_From_Review_160,-134.0,-130.1171,3.882904052734375
0_From_Review_127,-130.0,-143.66096,13.660964965820312
6_From_Review_66,-211.0,-209.71063,1.28936767578125
0_From_Review_128,-123.0,-120.82503,2.1749725341796875
6_From_Review_22,-226.0,-220.93362,5.066375732421875
4_From_Review_403,-118.0,-118.70711,0.7071075439453125
5_From_Review_403,-118.0,-118.70711,0.7071075439453125
7_From_Review_403,-127.0,-125.51033,1.4896697998046875
8_From_Review_403,-127.0,-125.51033,1.4896697998046875
10_From_Review_403,-81.0,-81.6676,0.6676025390625
11_From_Review_403,-81.0,-81.6676,0.6676025390625
12_From_Review_403,-81.0,-81.6676,0.6676025390625
0_From_Review_29,-160.0,-160.80048,0.80047607421875
5_SO3H_6,-114.18,-113.56325,0.6167523193359443
6_SO3H_6,-114.18,-113.56325,0.6167523193359443
8_SO3H_6,-120.08,-120.55709,0.47709075927734546
9_SO3H_6,-120.08,-120.55709,0.47709075927734546
11_SO3H_6,-121.06,-120.020454,1.039545593261721
12_SO3H_6,-121.06,-120.020454,1.039545593261721
14_SO3H_6,-121.28,-120.70586,0.5741436767578136
15_SO3H_6,-121.28,-120.70586,0.5741436767578136
17_SO3H_6,-121.28,-120.70586,0.5741436767578136
18_SO3H_6,-121.28,-120.70586,0.5741436767578136
20_SO3H_6,-122.07,-122.6077,0.5376965332031318
21_SO3H_6,-122.07,-122.6077,0.5376965332031318
23_SO3H_6,-125.4,-126.21394,0.8139434814453068
24_SO3H_6,-125.4,-126.21394,0.8139434814453068
26_SO3H_6,-79.95,-80.003975,0.05397491455077841
27_SO3H_6,-79.95,-80.003975,0.05397491455077841
28_SO3H_6,-79.95,-80.003975,0.05397491455077841
6_Cl_6,-145.89,-143.70111,2.1888891601562364
3_From_Review_341,-67.0,-66.69667,0.3033294677734375
4_From_Review_341,-67.0,-66.69667,0.3033294677734375
5_From_Review_341,-67.0,-66.69667,0.3033294677734375
8_From_Review_121,-106.0,-106.10359,0.1035919189453125
20_From_Review_433,-113.5,-110.10364,3.3963623046875
21_From_Review_433,-113.5,-110.10364,3.3963623046875
23_From_Review_433,-58.8,-56.00099,2.7990081787109347
24_From_Review_433,-58.8,-56.00099,2.7990081787109347
0_Cl_4,-79.65,-76.430534,3.219465637207037
2_Cl_4,-79.65,-76.430534,3.219465637207037
3_Cl_4,-79.65,-76.430534,3.219465637207037
5_Cl_4,-120.25,-123.23009,2.9800872802734375
6_Cl_4,-120.25,-123.23009,2.9800872802734375
0_From_Review_405,-81.0,-79.10423,1.8957672119140625
2_From_Review_405,-81.0,-79.10423,1.8957672119140625
3_From_Review_405,-81.0,-79.10423,1.8957672119140625
5_From_Review_405,-127.0,-124.852264,2.147735595703125
6_From_Review_405,-127.0,-124.852264,2.147735595703125
8_From_Review_405,-99.0,-93.35564,5.6443634033203125
9_From_Review_405,-99.0,-93.35564,5.6443634033203125
0_From_Review_445,-119.0,-121.0168,2.0167999267578125
2_From_Review_445,-127.0,-125.67963,1.32037353515625
4_From_Review_445,-141.0,-133.95198,7.0480194091796875
7_From_Review_445,-64.0,-60.708466,3.291534423828125
8_From_Review_445,-64.0,-60.708466,3.291534423828125
9_From_Review_445,-64.0,-60.708466,3.291534423828125
7_From_Review_333,-65.0,-64.10812,0.891876220703125
8_From_Review_333,-65.0,-64.10812,0.891876220703125
9_From_Review_333,-65.0,-64.10812,0.891876220703125
7_From_Review_85,-134.0,-133.67023,0.32977294921875
9_From_Review_245,-58.0,-54.354958,3.6450424194335938
10_From_Review_245,-58.0,-54.354958,3.6450424194335938
5_From_Review_53,-142.0,-136.12488,5.8751220703125
5_From_Review_172,-78.0,-80.605606,2.6056060791015625
5_From_Review_425,-119.0,-120.4559,1.455902099609375
6_From_Review_425,-119.0,-120.4559,1.455902099609375
4_From_Review_185,-208.0,-214.117,6.11700439453125
