,actual,prediction,diff
14_other_14,-121.29,-121.30355,0.013550720214837497
15_other_14,-121.29,-121.30355,0.013550720214837497
17_other_14,-122.58,-122.50487,0.0751324462890608
18_other_14,-122.58,-122.50487,0.0751324462890608
20_other_14,-122.73,-122.50487,0.22513244628906648
21_other_14,-122.73,-122.50487,0.22513244628906648
23_other_14,-122.89,-122.50487,0.38513244628906307
24_other_14,-122.89,-122.50487,0.38513244628906307
26_other_14,-123.71,-123.115265,0.5947351074218687
27_other_14,-123.71,-123.115265,0.5947351074218687
29_other_14,-127.26,-125.89831,1.3616921997070364
30_other_14,-127.26,-125.89831,1.3616921997070364
32_other_14,-82.37,-81.644424,0.725575561523442
33_other_14,-82.37,-81.644424,0.725575561523442
34_other_14,-82.37,-81.644424,0.725575561523442
3_From_Review_26,-165.0,-161.58044,3.4195556640625
0_From_Review_455,-138.0,-144.79387,6.7938690185546875
3_From_Review_455,-139.0,-148.55533,9.555328369140625
6_From_Review_455,-55.0,-55.73373,0.7337303161621094
7_From_Review_455,-55.0,-55.73373,0.7337303161621094
8_From_Review_455,-55.0,-55.73373,0.7337303161621094
10_From_Review_455,-139.0,-145.02086,6.0208587646484375
12_From_Review_455,-138.0,-139.14209,1.14208984375
0_From_Review_12,-68.0,-68.28447,0.2844696044921875
2_From_Review_12,-68.0,-68.28447,0.2844696044921875
5_From_Review_171,-82.0,-84.38085,2.3808517456054688
2_From_Review_32,-135.0,-135.47536,0.4753570556640625
0_From_Review_447,-120.0,-122.05417,2.054168701171875
2_From_Review_447,-126.0,-122.05417,3.945831298828125
4_From_Review_447,-134.0,-136.00159,2.0015869140625
4_From_Review_437,-120.0,-119.57432,0.42568206787109375
5_From_Review_437,-120.0,-119.57432,0.42568206787109375
7_From_Review_437,-123.4,-122.40083,0.9991668701171932
8_From_Review_437,-123.4,-122.40083,0.9991668701171932
10_From_Review_437,-121.9,-122.50487,0.6048675537109318
11_From_Review_437,-121.9,-122.50487,0.6048675537109318
13_From_Review_437,-122.2,-122.50487,0.30486755371093466
14_From_Review_437,-122.2,-122.50487,0.30486755371093466
16_From_Review_437,-122.9,-123.115265,0.21526489257811932
17_From_Review_437,-122.9,-123.115265,0.21526489257811932
19_From_Review_437,-126.2,-125.89831,0.3016921997070341
20_From_Review_437,-126.2,-125.89831,0.3016921997070341
22_From_Review_437,-80.9,-81.644424,0.7444244384765568
23_From_Review_437,-80.9,-81.644424,0.7444244384765568
24_From_Review_437,-80.9,-81.644424,0.7444244384765568
10_aromatics_6,-58.37,-57.60629,0.7637110900878881
11_aromatics_6,-58.37,-57.60629,0.7637110900878881
12_aromatics_6,-58.37,-57.60629,0.7637110900878881
0_I_11,-80.91,-80.56607,0.3439294433593716
2_I_11,-80.91,-80.56607,0.3439294433593716
3_I_11,-80.91,-80.56607,0.3439294433593716
5_I_11,-126.22,-126.196106,0.023894042968748863
