,actual,prediction,diff
6_From_Review_152,-62.0,-60.25702,1.74298095703125
7_From_Review_152,-62.0,-60.25702,1.74298095703125
8_From_Review_152,-62.0,-60.25702,1.74298095703125
8_From_Review_345,-64.0,-63.76025,0.23974990844726562
9_From_Review_345,-64.0,-63.76025,0.23974990844726562
10_From_Review_345,-64.0,-63.76025,0.23974990844726562
6_From_Review_328,-76.0,-76.551865,0.5518646240234375
7_From_Review_328,-76.0,-76.551865,0.5518646240234375
8_From_Review_328,-76.0,-76.551865,0.5518646240234375
5_From_Review_392,-123.1,-124.46127,1.3612731933593807
6_From_Review_392,-123.1,-124.46127,1.3612731933593807
8_From_Review_392,-206.0,-210.637,4.636993408203125
10_From_Review_392,-73.0,-71.774704,1.2252960205078125
11_From_Review_392,-73.0,-71.774704,1.2252960205078125
12_From_Review_392,-73.0,-71.774704,1.2252960205078125
0_From_Review_161,-136.0,-135.25749,0.7425079345703125
3_From_Review_161,-109.0,-97.939095,11.060905456542969
7_aromatics_9,-63.84,-62.67787,1.162128295898441
8_aromatics_9,-63.84,-62.67787,1.162128295898441
9_aromatics_9,-63.84,-62.67787,1.162128295898441
8_From_Review_170,-117.0,-118.12949,1.1294937133789062
6_From_Review_358,-65.0,-63.53887,1.4611282348632812
7_From_Review_358,-65.0,-63.53887,1.4611282348632812
8_From_Review_358,-65.0,-63.53887,1.4611282348632812
2_From_Review_291,-54.0,-52.89199,1.1080093383789062
3_From_Review_291,-54.0,-52.89199,1.1080093383789062
4_From_Review_291,-54.0,-52.89199,1.1080093383789062
2_From_Review_220,-109.0,-109.31468,0.3146820068359375
3_From_Review_220,-109.0,-109.31468,0.3146820068359375
4_From_Review_310,-80.0,-77.83474,2.1652603149414062
5_From_Review_310,-80.0,-77.83474,2.1652603149414062
6_From_Review_310,-80.0,-77.83474,2.1652603149414062
4_From_Review_131,-120.0,-116.61321,3.3867874145507812
4_alcohols_2,-114.02,-113.02212,0.9978823852539023
5_alcohols_2,-114.02,-113.02212,0.9978823852539023
7_alcohols_2,-124.88,-124.5296,0.35039794921874545
8_alcohols_2,-124.88,-124.5296,0.35039794921874545
10_alcohols_2,-126.25,-126.64797,0.39797210693359375
11_alcohols_2,-126.25,-126.64797,0.39797210693359375
13_alcohols_2,-81.33,-82.34124,1.0112399291992205
14_alcohols_2,-81.33,-82.34124,1.0112399291992205
15_alcohols_2,-81.33,-82.34124,1.0112399291992205
3_olefins_2,-114.06,-113.62901,0.4309869384765648
4_olefins_2,-114.06,-113.62901,0.4309869384765648
6_olefins_2,-121.58,-121.47902,0.1009808349609358
7_olefins_2,-121.58,-121.47902,0.1009808349609358
9_olefins_2,-122.08,-122.61224,0.5322436523437517
10_olefins_2,-122.08,-122.61224,0.5322436523437517
12_olefins_2,-122.08,-122.00869,0.07131011962890454
13_olefins_2,-122.08,-122.00869,0.07131011962890454
15_olefins_2,-122.87,-122.03698,0.8330203247070358
16_olefins_2,-122.87,-122.03698,0.8330203247070358
18_olefins_2,-123.77,-122.994064,0.7759356689453085
19_olefins_2,-123.77,-122.994064,0.7759356689453085
21_olefins_2,-126.33,-126.25279,0.0772076416015608
22_olefins_2,-126.33,-126.25279,0.0772076416015608
24_olefins_2,-81.11,-81.633514,0.5235144042968756
25_olefins_2,-81.11,-81.633514,0.5235144042968756
26_olefins_2,-81.11,-81.633514,0.5235144042968756
2_From_Review_132,-120.0,-119.67297,0.3270263671875
0_From_Review_299,-75.0,-76.07561,1.0756072998046875
2_From_Review_299,-75.0,-76.07561,1.0756072998046875
3_From_Review_299,-75.0,-76.07561,1.0756072998046875
0_From_Review_482,-165.0,-172.75314,7.753143310546875
4_From_Review_482,-165.0,-167.82695,2.8269500732421875
6_From_Review_482,-156.0,-162.10577,6.10577392578125
8_From_Review_482,-156.0,-158.0343,2.0343017578125
6_other_9,-116.73,-115.93239,0.7976116943359415
7_other_9,-116.73,-115.93239,0.7976116943359415
9_other_9,-122.0,-122.57877,0.5787734985351562
10_other_9,-122.0,-122.57877,0.5787734985351562
12_other_9,-122.94,-122.816864,0.12313598632812273
13_other_9,-122.94,-122.816864,0.12313598632812273
15_other_9,-123.53,-123.339516,0.1904843139648449
16_other_9,-123.53,-123.339516,0.1904843139648449
18_other_9,-126.27,-126.25279,0.01720764160155852
19_other_9,-126.27,-126.25279,0.01720764160155852
21_other_9,-81.04,-81.633514,0.5935144042968687
22_other_9,-81.04,-81.633514,0.5935144042968687
23_other_9,-81.04,-81.633514,0.5935144042968687
7_SO3H_10,-113.65,-115.06555,1.4155517578124943
8_SO3H_10,-113.65,-115.06555,1.4155517578124943
10_SO3H_10,-121.79,-122.38913,0.5991296386718687
11_SO3H_10,-121.79,-122.38913,0.5991296386718687
13_SO3H_10,-122.79,-122.816864,0.026864013671868747
14_SO3H_10,-122.79,-122.816864,0.026864013671868747
16_SO3H_10,-123.17,-123.339516,0.16951568603515454
17_SO3H_10,-123.17,-123.339516,0.16951568603515454
19_SO3H_10,-126.07,-126.25279,0.18279235839844432
20_SO3H_10,-126.07,-126.25279,0.18279235839844432
22_SO3H_10,-80.73,-81.633514,0.903514404296871
23_SO3H_10,-80.73,-81.633514,0.903514404296871
24_SO3H_10,-80.73,-81.633514,0.903514404296871
9_From_Review_296,-79.0,-78.02371,0.976287841796875
10_From_Review_296,-79.0,-78.02371,0.976287841796875
11_From_Review_296,-79.0,-78.02371,0.976287841796875
5_From_Review_84,-174.0,-180.24963,6.2496337890625
7_From_Review_85,-134.0,-133.58234,0.41766357421875
4_From_Review_241,-115.0,-116.44539,1.4453887939453125
5_From_Review_241,-115.0,-116.44539,1.4453887939453125
6_From_Review_180,-118.0,-118.30613,0.30612945556640625
0_From_Review_124,-85.0,-86.88231,1.8823089599609375
4_alcohols_4,-113.73,-113.04898,0.681019287109379
5_alcohols_4,-113.73,-113.04898,0.681019287109379
7_alcohols_4,-121.84,-122.20534,0.3653375244140591
8_alcohols_4,-121.84,-122.20534,0.3653375244140591
10_alcohols_4,-122.06,-122.91095,0.8509497070312477
11_alcohols_4,-122.06,-122.91095,0.8509497070312477
13_alcohols_4,-122.06,-121.9877,0.07229858398437727
14_alcohols_4,-122.06,-121.9877,0.07229858398437727
16_alcohols_4,-122.86,-122.03698,0.8230203247070307
17_alcohols_4,-122.86,-122.03698,0.8230203247070307
19_alcohols_4,-123.85,-122.994064,0.8559356689453068
20_alcohols_4,-123.85,-122.994064,0.8559356689453068
22_alcohols_4,-126.26,-126.25279,0.007207641601567616
23_alcohols_4,-126.26,-126.25279,0.007207641601567616
25_alcohols_4,-80.96,-81.633514,0.6735144042968813
26_alcohols_4,-80.96,-81.633514,0.6735144042968813
27_alcohols_4,-80.96,-81.633514,0.6735144042968813
3_From_Review_58,-213.0,-221.68646,8.68646240234375
0_From_Review_468,-129.0,-131.92856,2.928558349609375
5_From_Review_468,-91.0,-87.46785,3.5321502685546875
7_From_Review_468,-136.0,-136.74133,0.7413330078125
9_From_Review_245,-58.0,-59.84392,1.8439216613769531
10_From_Review_245,-58.0,-59.84392,1.8439216613769531
0_From_Review_193,-210.0,-218.72644,8.7264404296875
0_From_Review_462,-99.0,-100.81832,1.8183212280273438
6_From_Review_462,-63.0,-57.28648,5.713520050048828
6_From_Review_107,-196.0,-203.245,7.2449951171875
4_From_Review_236,-127.0,-126.954025,0.0459747314453125
5_From_Review_236,-127.0,-126.954025,0.0459747314453125
9_From_Review_181,-130.6,-130.94225,0.3422454833984432
5_SO3H_11,-113.95,-114.67814,0.7281387329101534
6_SO3H_11,-113.95,-114.67814,0.7281387329101534
8_SO3H_11,-121.5,-120.575836,0.924163818359375
9_SO3H_11,-121.5,-120.575836,0.924163818359375
11_SO3H_11,-126.19,-125.02142,1.1685766601562477
12_SO3H_11,-126.19,-125.02142,1.1685766601562477
14_SO3H_11,-80.98,-81.06192,0.08192016601562102
15_SO3H_11,-80.98,-81.06192,0.08192016601562102
16_SO3H_11,-80.98,-81.06192,0.08192016601562102
0_From_Review_276,-28.0,-25.080019,2.919981002807617
2_From_Review_276,-28.0,-25.080019,2.919981002807617
3_From_Review_276,-28.0,-25.080019,2.919981002807617
7_From_Review_93,-173.0,-174.16757,1.167572021484375
6_From_Review_384,-137.0,-137.849,0.8489990234375
7_From_Review_384,-137.0,-137.849,0.8489990234375
4_alcohols_12,-114.72,-114.31444,0.40556213378906136
5_alcohols_12,-114.72,-114.31444,0.40556213378906136
7_alcohols_12,-122.96,-122.20534,0.7546624755859312
8_alcohols_12,-122.96,-122.20534,0.7546624755859312
10_alcohols_12,-123.95,-122.816864,1.1331359863281278
11_alcohols_12,-123.95,-122.816864,1.1331359863281278
13_alcohols_12,-124.83,-123.339516,1.490484313964842
14_alcohols_12,-124.83,-123.339516,1.490484313964842
16_alcohols_12,-127.37,-126.25279,1.117207641601567
17_alcohols_12,-127.37,-126.25279,1.117207641601567
19_alcohols_12,-82.47,-81.633514,0.8364855957031239
20_alcohols_12,-82.47,-81.633514,0.8364855957031239
21_alcohols_12,-82.47,-81.633514,0.8364855957031239
4_ether_13,-128.7,-127.09224,1.6077606201171761
7_ether_13,-82.8,-84.8172,2.017199707031253
8_ether_13,-87.6,-84.8172,2.7828002929687443
10_ether_13,-131.7,-129.21063,2.4893676757812386
11_ether_13,-131.7,-129.21063,2.4893676757812386
13_ether_13,-83.1,-82.664276,0.4357238769531193
14_ether_13,-83.1,-82.664276,0.4357238769531193
15_ether_13,-83.1,-82.664276,0.4357238769531193
17_ether_13,-84.3,-85.88185,1.5818511962890653
18_ether_13,-84.3,-85.88185,1.5818511962890653
19_ether_13,-84.3,-85.88185,1.5818511962890653
8_From_Review_121,-106.0,-105.0076,0.992401123046875
0_From_Review_34,-226.0,-231.09134,5.091339111328125
3_From_Review_34,-226.0,-231.09134,5.091339111328125
3_ethers_0,-88.39,-89.31154,0.9215386962890619
4_ethers_0,-88.39,-89.31154,0.9215386962890619
6_ethers_0,-126.22,-125.4733,0.7467028808593739
7_ethers_0,-126.22,-125.4733,0.7467028808593739
9_ethers_0,-126.62,-126.91747,0.2974728393554642
10_ethers_0,-126.62,-126.91747,0.2974728393554642
12_ethers_0,-81.07,-81.96659,0.8965908813476631
13_ethers_0,-81.07,-81.96659,0.8965908813476631
14_ethers_0,-81.07,-81.96659,0.8965908813476631
5_From_Review_174,-76.0,-74.761734,1.2382659912109375
3_Short_1,-83.11,-83.85861,0.7486120605468756
4_Short_1,-83.11,-83.85861,0.7486120605468756
5_Short_1,-83.11,-83.85861,0.7486120605468756
7_Short_1,-83.11,-83.85861,0.7486120605468756
8_Short_1,-83.11,-83.85861,0.7486120605468756
9_Short_1,-83.11,-83.85861,0.7486120605468756
0_From_Review_387,-146.0,-170.49661,24.496612548828125
4_From_Review_387,-89.5,-90.378784,0.8787841796875
5_From_Review_387,-91.2,-90.378784,0.8212158203125028
7_From_Review_387,-87.0,-87.904884,0.9048843383789062
8_From_Review_387,-87.0,-87.904884,0.9048843383789062
9_From_Review_387,-87.0,-87.904884,0.9048843383789062
11_From_Review_387,-84.0,-83.177155,0.822845458984375
12_From_Review_387,-84.0,-83.177155,0.822845458984375
13_From_Review_387,-84.0,-83.177155,0.822845458984375
2_From_Review_222,-100.0,-98.24576,1.754241943359375
3_From_Review_222,-100.0,-98.24576,1.754241943359375
8_From_Review_336,-84.0,-84.03499,0.0349884033203125
9_From_Review_336,-84.0,-84.03499,0.0349884033203125
10_From_Review_336,-84.0,-84.03499,0.0349884033203125
0_From_Review_477,-188.0,-187.86658,0.1334228515625
6_From_Review_477,-130.0,-132.84766,2.84765625
0_From_Review_445,-119.0,-118.81746,0.1825408935546875
2_From_Review_445,-127.0,-128.78134,1.781341552734375
4_From_Review_445,-141.0,-127.45051,13.549491882324219
7_From_Review_445,-64.0,-61.77524,2.2247581481933594
8_From_Review_445,-64.0,-61.77524,2.2247581481933594
9_From_Review_445,-64.0,-61.77524,2.2247581481933594
6_From_Review_338,-75.0,-76.54097,1.5409698486328125
7_From_Review_338,-75.0,-76.54097,1.5409698486328125
8_From_Review_338,-75.0,-76.54097,1.5409698486328125
9_From_Review_182,-121.3,-122.16069,0.8606903076171903
0_I_6,-72.2,-74.526855,2.326855468749997
2_I_6,-72.2,-74.526855,2.326855468749997
3_I_6,-72.2,-74.526855,2.326855468749997
5_I_6,-186.31,-188.5393,2.2293066406249977
7_I_6,-72.2,-73.01197,0.8119705200195284
8_I_6,-72.2,-73.01197,0.8119705200195284
9_I_6,-72.2,-73.01197,0.8119705200195284
11_I_6,-121.51,-122.438866,0.9288656616210886
12_I_6,-121.51,-122.438866,0.9288656616210886
14_I_6,-121.04,-121.59039,0.5503930664062437
15_I_6,-121.04,-121.59039,0.5503930664062437
17_I_6,-120.83,-122.10049,1.2704867553710955
18_I_6,-120.83,-122.10049,1.2704867553710955
20_I_6,-120.83,-120.41016,0.4198437499999983
