,actual,prediction,diff
18_other_9,-126.27,-126.43707,0.16707275390625398
19_other_9,-126.27,-126.41491,0.14490936279297273
21_other_9,-81.04,-81.30515,0.2651528930664
22_other_9,-81.04,-81.30515,0.2651528930664
23_other_9,-81.04,-81.30515,0.2651528930664
5_From_Review_86,-135.0,-135.23833,0.2383270263671875
0_From_Review_33,-212.0,-212.89893,0.89892578125
6_From_Review_361,-66.0,-64.11301,1.886993408203125
7_From_Review_361,-66.0,-64.033966,1.966033935546875
8_From_Review_361,-66.0,-64.11301,1.886993408203125
7_From_Review_135,-123.0,-122.78797,0.21202850341796875
6_From_Review_97,-133.0,-132.57756,0.4224395751953125
5_From_Review_392,-123.1,-120.26191,2.838090515136713
6_From_Review_392,-123.1,-120.606384,2.4936157226562443
8_From_Review_392,-206.0,-204.75507,1.24493408203125
10_From_Review_392,-73.0,-74.42117,1.421173095703125
11_From_Review_392,-73.0,-74.05381,1.0538101196289062
12_From_Review_392,-73.0,-74.05381,1.0538101196289062
0_From_Review_354,-66.4,-63.33153,3.0684684753418026
2_From_Review_354,-66.4,-63.385952,3.0140480041503963
3_From_Review_354,-66.4,-63.385952,3.0140480041503963
7_From_Review_354,-66.4,-63.68798,2.712019348144537
8_From_Review_354,-66.4,-63.68798,2.712019348144537
9_From_Review_354,-66.4,-63.63356,2.766439819335943
4_From_Review_125,-127.0,-127.44278,0.442779541015625
8_From_Review_129,-105.5,-108.74599,3.2459869384765625
0_From_Review_163,-165.0,-163.46973,1.5302734375
3_From_Review_163,-143.0,-146.21893,3.21893310546875
4_ethers_7,-91.59,-91.899925,0.30992523193359034
5_ethers_7,-91.59,-92.72245,1.1324502563476528
7_ethers_7,-136.88,-136.04424,0.835764770507808
8_ethers_7,-136.88,-138.61357,1.733571166992192
4_From_Review_366,-64.0,-66.59162,2.5916213989257812
5_From_Review_366,-64.0,-66.59162,2.5916213989257812
6_From_Review_366,-64.0,-66.59162,2.5916213989257812
7_SO3H_10,-113.65,-114.8677,1.217698669433588
8_SO3H_10,-113.65,-114.21572,0.5657211303710881
10_SO3H_10,-121.79,-122.11502,0.32502075195311875
11_SO3H_10,-121.79,-122.34086,0.55085845947265
13_SO3H_10,-122.79,-122.46601,0.323988952636725
14_SO3H_10,-122.79,-121.875534,0.9144659423828188
16_SO3H_10,-123.17,-122.71009,0.45990936279297046
17_SO3H_10,-123.17,-122.54644,0.623559875488283
19_SO3H_10,-126.07,-126.57613,0.5061337280273506
20_SO3H_10,-126.07,-126.41839,0.34838836669922557
22_SO3H_10,-80.73,-81.31361,0.5836062622070273
23_SO3H_10,-80.73,-81.336525,0.6065249633789023
24_SO3H_10,-80.73,-80.74462,0.014621276855464771
3_alcohols_7,-122.22,-120.330215,1.8897845458984364
4_alcohols_7,-122.22,-118.11443,4.10556671142578
6_alcohols_7,-122.22,-122.19276,0.027243347167967613
7_alcohols_7,-122.22,-122.52185,0.30185058593750114
9_alcohols_7,-122.44,-122.42827,0.011731567382810226
10_alcohols_7,-122.44,-121.58835,0.8516516113281227
12_alcohols_7,-122.91,-122.56989,0.34010711669921534
13_alcohols_7,-122.91,-122.56989,0.34010711669921534
15_alcohols_7,-123.74,-124.04707,0.3070733642578176
16_alcohols_7,-123.74,-124.15162,0.41161895751953637
18_alcohols_7,-126.28,-125.514946,0.7650540161132824
19_alcohols_7,-126.28,-126.31298,0.03298065185546761
21_alcohols_7,-80.98,-81.34651,0.3665118408203085
22_alcohols_7,-80.98,-81.34651,0.3665118408203085
23_alcohols_7,-80.98,-81.34651,0.3665118408203085
0_From_Review_143,-124.0,-122.25407,1.7459335327148438
11_acrylates_8,-113.22,-115.65927,2.439271240234376
