,actual,prediction,diff
24_other_1,-113.97,-115.992226,2.0222256469726574
26_other_1,-124.66,-123.43941,1.220592651367184
27_other_1,-124.66,-123.55123,1.1087686157226528
29_other_1,-126.26,-126.55245,0.29245208740233863
30_other_1,-126.26,-126.476944,0.21694396972655738
32_other_1,-81.17,-81.80581,0.635809020996092
33_other_1,-81.17,-81.86222,0.6922207641601545
34_other_1,-81.17,-81.77079,0.6007901000976545
3_olefins_1,-114.2,-111.42895,2.771052551269534
4_olefins_1,-114.2,-111.232796,2.9672042846679716
6_olefins_1,-124.63,-123.978195,0.651804809570308
7_olefins_1,-124.63,-124.00729,0.6227062988281205
9_olefins_1,-125.9,-126.758385,0.8583847045898381
10_olefins_1,-125.9,-126.75538,0.8553787231445256
12_olefins_1,-81.28,-82.11071,0.8307101440429676
13_olefins_1,-81.28,-81.91137,0.6313693237304676
14_olefins_1,-81.28,-82.04211,0.7621066284179676
3_ethers_0,-88.39,-87.43337,0.9566275024414068
4_ethers_0,-88.39,-87.55954,0.8304602050781256
6_ethers_0,-126.22,-125.435005,0.7849948120117176
7_ethers_0,-126.22,-125.41775,0.8022525024414051
9_ethers_0,-126.62,-127.180405,0.560404663085933
10_ethers_0,-126.62,-127.17767,0.5576733398437455
12_ethers_0,-81.07,-82.326546,1.256545715332038
13_ethers_0,-81.07,-82.155205,1.0852047729492256
14_ethers_0,-81.07,-82.1961,1.1260983276367256
3_alcohols_8,-121.92,-118.67371,3.2462863159179705
4_alcohols_8,-121.92,-118.24154,3.678460998535158
6_alcohols_8,-122.01,-122.649254,0.6392538452148386
7_alcohols_8,-122.01,-122.72776,0.7177603149414011
9_alcohols_8,-122.01,-122.46919,0.4591925048828074
10_alcohols_8,-122.01,-122.62017,0.6101705932617136
12_alcohols_8,-122.178,-122.35375,0.17575213623047148
13_alcohols_8,-122.178,-122.41747,0.23947283935547148
15_alcohols_8,-122.43,-122.67135,0.24134857177733693
16_alcohols_8,-122.43,-121.94247,0.48753326416016307
18_alcohols_8,-122.83,-122.540634,0.2893658447265608
19_alcohols_8,-122.83,-123.261856,0.4318560791015642
21_alcohols_8,-123.7,-124.8461,1.1460998535156222
22_alcohols_8,-123.7,-124.10123,0.40122680664062216
24_alcohols_8,-126.24,-125.24446,0.9955389404296824
25_alcohols_8,-126.24,-126.47001,0.23000885009766137
27_alcohols_8,-80.93,-81.2443,0.31430084228514943
28_alcohols_8,-80.93,-82.35122,1.421219177246087
29_alcohols_8,-80.93,-81.56644,0.6364367675781182
11_other_14,-114.0,-112.60096,1.3990402221679688
12_other_14,-114.0,-68.06064,45.939361572265625
14_other_14,-121.29,-119.66357,1.6264334106445375
15_other_14,-121.29,-118.74001,2.5499868774414125
17_other_14,-122.58,-120.69337,1.886632995605467
18_other_14,-122.58,-121.1985,1.3814984130859358
20_other_14,-122.73,-121.404465,1.3255352783203165
21_other_14,-122.73,-121.65916,1.0708432006835977
23_other_14,-122.89,-122.78436,0.10563720703125057
24_other_14,-122.89,-122.70278,0.18721832275390682
26_other_14,-123.71,-124.274956,0.564955749511725
27_other_14,-123.71,-123.39654,0.313462219238275
29_other_14,-127.26,-126.52412,0.7358834838867239
30_other_14,-127.26,-126.24167,1.0183312988281301
32_other_14,-82.37,-81.6341,0.7358981323242233
33_other_14,-82.37,-81.51768,0.8523226928710983
34_other_14,-82.37,-81.642784,0.7272158813476608
6_From_Review_205,-102.2,-92.721794,9.478205871582034
7_From_Review_205,-102.2,-93.21099,8.989009094238284
5_From_Review_434,-121.0,-121.69026,0.6902618408203125
6_From_Review_434,-121.0,-119.460625,1.5393753051757812
8_From_Review_434,-93.0,-80.80091,12.199089050292969
9_From_Review_434,-93.0,-77.80943,15.190567016601562
12_From_Review_434,-93.0,-99.52299,6.522987365722656
13_From_Review_434,-93.0,-76.615974,16.38402557373047
15_From_Review_434,-88.0,-86.081,1.9189987182617188
16_From_Review_434,-88.0,-88.02783,0.02783203125
19_From_Review_434,-88.0,-86.17812,1.8218765258789062
20_From_Review_434,-88.0,-83.85406,4.145942687988281
22_From_Review_434,-93.0,-96.50646,3.5064620971679688
23_From_Review_434,-93.0,-96.19246,3.1924591064453125
0_From_Review_428,-70.4,-76.22872,5.828721618652338
2_From_Review_428,-70.4,-77.674355,7.274354553222651
3_From_Review_428,-70.4,-73.24204,2.8420425415039006
5_From_Review_428,-178.8,-198.33931,19.5393096923828
7_From_Review_428,-70.4,-72.90876,2.5087600708007756
8_From_Review_428,-70.4,-70.78547,0.38546905517577557
9_From_Review_428,-70.4,-76.74643,6.346429443359369
11_From_Review_428,-178.8,-200.49074,21.69073791503905
13_From_Review_428,-70.4,-70.82514,0.42514190673827557
14_From_Review_428,-70.4,-75.393684,4.993684387207026
15_From_Review_428,-70.4,-70.80697,0.40696868896483807
17_From_Review_428,-70.4,-71.406204,1.0062042236328068
18_From_Review_428,-70.4,-70.55834,0.15834197998046307
19_From_Review_428,-70.4,-66.855675,3.544325256347662
0_From_Review_7,-115.0,-117.77407,2.7740707397460938
2_From_Review_7,-115.0,-119.621895,4.621894836425781
4_ether_20,-120.77,-119.59838,1.1716189575195273
5_ether_20,-120.77,-119.67927,1.0907321166992148
7_ether_20,-128.46,-125.5572,2.9028024291992267
8_ether_20,-128.46,-125.5158,2.944199523925789
10_ether_20,-86.9,-88.95295,2.0529495239257756
11_ether_20,-86.9,-89.13738,2.237382507324213
14_ether_20,-56.75,-60.57519,3.8251914978027344
