,actual,prediction,diff
26_ether_16,-82.9,-80.45580823259797,2.4441917674020317
4_COOH_24,-120.48,-117.25944759291701,3.220552407082991
5_COOH_24,-120.48,-117.25944759291701,3.220552407082991
7_COOH_24,-125.07,-125.47023991912923,0.40023991912923407
8_COOH_24,-125.07,-125.47023991912923,0.40023991912923407
10_COOH_24,-127.34,-125.14442338122993,2.195576618770076
11_COOH_24,-127.34,-125.14442338122993,2.195576618770076
13_COOH_24,-82.64,-81.07405432101925,1.5659456789807535
14_COOH_24,-82.64,-81.07405432101925,1.5659456789807535
15_COOH_24,-82.64,-81.07405432101925,1.5659456789807535
4_From_Review_236,-127.0,-130.22642523734294,3.226425237342937
5_From_Review_236,-127.0,-130.22642523734294,3.226425237342937
6_From_Review_90,-194.0,-181.48836851575356,12.511631484246436
4_alcohols_3,-113.78,-112.73077654394119,1.0492234560588116
5_alcohols_3,-113.78,-112.73077654394119,1.0492234560588116
7_alcohols_3,-122.1,-121.22514456004707,0.874855439952924
8_alcohols_3,-122.1,-121.22514456004707,0.874855439952924
10_alcohols_3,-123.06,-122.42355630693395,0.636443693066056
11_alcohols_3,-123.06,-122.42355630693395,0.636443693066056
13_alcohols_3,-123.92,-122.64502557937851,1.27497442062149
14_alcohols_3,-123.92,-122.64502557937851,1.27497442062149
16_alcohols_3,-126.34,-126.78583345236709,0.4458334523670828
17_alcohols_3,-126.34,-126.78583345236709,0.4458334523670828
19_alcohols_3,-81.07,-80.92748439937824,0.14251560062174917
20_alcohols_3,-81.07,-80.92748439937824,0.14251560062174917
21_alcohols_3,-81.07,-80.92748439937824,0.14251560062174917
0_From_Review_395,-118.0,-120.0688037664779,2.068803766477899
2_From_Review_395,-118.0,-120.0688037664779,2.068803766477899
6_From_Review_395,-118.0,-117.52875020133317,0.4712497986668325
7_From_Review_395,-118.0,-117.52875020133317,0.4712497986668325
9_From_Review_395,-135.0,-128.56040292123714,6.4395970787628585
10_From_Review_395,-135.0,-128.56040292123714,6.4395970787628585
12_From_Review_395,-135.0,-120.89841858027056,14.101581419729442
13_From_Review_395,-135.0,-120.89841858027056,14.101581419729442
2_From_Review_261,-81.0,-61.48862633878327,19.51137366121673
3_From_Review_261,-81.0,-61.48862633878327,19.51137366121673
9_From_Review_246,-54.0,-49.178474228739226,4.821525771260774
10_From_Review_246,-54.0,-49.178474228739226,4.821525771260774
5_From_Review_74,-228.0,-210.72657483003414,17.27342516996586
11_other_14,-114.0,-118.4382682698557,4.438268269855698
12_other_14,-114.0,-118.4382682698557,4.438268269855698
14_other_14,-121.29,-122.16704675428285,0.8770467542828442
15_other_14,-121.29,-122.16704675428285,0.8770467542828442
17_other_14,-122.58,-118.92072271412025,3.659277285879753
18_other_14,-122.58,-118.92072271412025,3.659277285879753
20_other_14,-122.73,-121.65195273365879,1.0780472663412155
21_other_14,-122.73,-121.65195273365879,1.0780472663412155
23_other_14,-122.89,-122.94206568310574,0.052065683105738
24_other_14,-122.89,-122.94206568310574,0.052065683105738
26_other_14,-123.71,-122.94755591752619,0.7624440824738059
27_other_14,-123.71,-122.94755591752619,0.7624440824738059
29_other_14,-127.26,-126.78583345236709,0.4741665476329189
30_other_14,-127.26,-126.78583345236709,0.4741665476329189
32_other_14,-82.37,-80.92748439937824,1.4425156006217605
33_other_14,-82.37,-80.92748439937824,1.4425156006217605
34_other_14,-82.37,-80.92748439937824,1.4425156006217605
5_SO3H_20,-115.71,-117.28294865311021,1.5729486531102168
6_SO3H_20,-115.71,-117.28294865311021,1.5729486531102168
8_SO3H_20,-121.74,-121.52487672914673,0.21512327085326888
9_SO3H_20,-121.74,-121.52487672914673,0.21512327085326888
11_SO3H_20,-122.88,-121.66450756887289,1.2154924311271031
12_SO3H_20,-122.88,-121.66450756887289,1.2154924311271031
14_SO3H_20,-123.83,-122.82241895067824,1.0075810493217574
15_SO3H_20,-123.83,-122.82241895067824,1.0075810493217574
17_SO3H_20,-127.33,-126.78583345236709,0.5441665476329121
18_SO3H_20,-127.33,-126.78583345236709,0.5441665476329121
20_SO3H_20,-82.44,-80.92748439937824,1.5125156006217537
21_SO3H_20,-82.44,-80.92748439937824,1.5125156006217537
22_SO3H_20,-82.44,-80.92748439937824,1.5125156006217537
7_From_Review_57,-112.0,-145.47707509683661,33.477075096836614
0_From_Review_429,-78.6,-81.4965425799181,2.896542579918105
2_From_Review_429,-78.6,-81.4965425799181,2.896542579918105
3_From_Review_429,-78.6,-81.4965425799181,2.896542579918105
5_From_Review_429,-108.7,-122.60987212338424,13.909872123384233
6_From_Review_429,-108.7,-122.60987212338424,13.909872123384233
9_From_Review_429,-62.0,-72.43700209531342,10.437002095313417
10_From_Review_429,-62.0,-72.43700209531342,10.437002095313417
11_From_Review_429,-62.0,-72.43700209531342,10.437002095313417
13_From_Review_429,-62.0,-72.43700209531342,10.437002095313417
14_From_Review_429,-62.0,-72.43700209531342,10.437002095313417
15_From_Review_429,-62.0,-72.43700209531342,10.437002095313417
17_From_Review_429,-62.0,-72.43700209531342,10.437002095313417
18_From_Review_429,-62.0,-72.43700209531342,10.437002095313417
19_From_Review_429,-62.0,-72.43700209531342,10.437002095313417
0_From_Review_430,-81.1,-81.42508767290404,0.32508767290404705
2_From_Review_430,-81.1,-81.42508767290404,0.32508767290404705
3_From_Review_430,-81.1,-81.42508767290404,0.32508767290404705
5_From_Review_430,-126.1,-123.54339120908324,2.556608790916755
6_From_Review_430,-126.1,-123.54339120908324,2.556608790916755
8_From_Review_430,-122.5,-120.13103140472346,2.3689685952765416
9_From_Review_430,-122.5,-120.13103140472346,2.3689685952765416
11_From_Review_430,-121.7,-122.26063411329345,0.560634113293446
12_From_Review_430,-121.7,-122.26063411329345,0.560634113293446
14_From_Review_430,-121.7,-122.94206568310574,1.2420656831057357
15_From_Review_430,-121.7,-122.94206568310574,1.2420656831057357
17_From_Review_430,-122.5,-122.94755591752619,0.44755591752618784
18_From_Review_430,-122.5,-122.94755591752619,0.44755591752618784
20_From_Review_430,-126.1,-126.78583345236709,0.6858334523670919
21_From_Review_430,-126.1,-126.78583345236709,0.6858334523670919
23_From_Review_430,-81.1,-80.92748439937824,0.1725156006217503
24_From_Review_430,-81.1,-80.92748439937824,0.1725156006217503
25_From_Review_430,-81.1,-80.92748439937824,0.1725156006217503
3_alcohols_6,-126.69,-121.18496429447764,5.50503570552236
4_alcohols_6,-126.69,-121.18496429447764,5.50503570552236
6_alcohols_6,-84.19,-84.04198572772577,0.14801427227422437
7_alcohols_6,-84.19,-84.04198572772577,0.14801427227422437
8_alcohols_6,-84.19,-84.04198572772577,0.14801427227422437
5_From_Review_436,-115.0,-118.04142366612649,3.041423666126491
6_From_Review_436,-115.0,-118.04142366612649,3.041423666126491
8_From_Review_436,-86.0,-104.52312834141897,18.523128341418968
9_From_Review_436,-86.0,-104.52312834141897,18.523128341418968
12_From_Review_436,-89.0,-109.42346901961797,20.42346901961797
13_From_Review_436,-89.0,-109.42346901961797,20.42346901961797
15_From_Review_436,-82.0,-77.38396784227943,4.616032157720568
16_From_Review_436,-82.0,-77.38396784227943,4.616032157720568
17_From_Review_436,-82.0,-77.38396784227943,4.616032157720568
19_From_Review_436,-89.0,-109.42346901961797,20.42346901961797
20_From_Review_436,-89.0,-109.42346901961797,20.42346901961797
22_From_Review_436,-82.0,-77.38396784227943,4.616032157720568
23_From_Review_436,-82.0,-77.38396784227943,4.616032157720568
24_From_Review_436,-82.0,-77.38396784227943,4.616032157720568
3_Short_1,-83.11,-67.4089546412151,15.701045358784896
4_Short_1,-83.11,-67.4089546412151,15.701045358784896
5_Short_1,-83.11,-67.4089546412151,15.701045358784896
7_Short_1,-83.11,-67.4089546412151,15.701045358784896
8_Short_1,-83.11,-67.4089546412151,15.701045358784896
9_Short_1,-83.11,-67.4089546412151,15.701045358784896
4_From_Review_286,-86.2,-82.46369550492534,3.7363044950746627
5_From_Review_286,-86.2,-82.46369550492534,3.7363044950746627
6_From_Review_286,-86.2,-82.46369550492534,3.7363044950746627
4_From_Review_259,-88.0,-84.6900222426899,3.3099777573100937
5_From_Review_259,-87.0,-84.6900222426899,2.3099777573100937
0_From_Review_164,-101.0,-82.70156676864124,18.298433231358757
4_From_Review_164,-109.0,-141.4278449822197,32.42784498221971
0_aromatics_19,-150.0,-133.26006172637034,16.73993827362966
3_aromatics_19,-160.53,-156.55383371744188,3.9761662825581254
5_aromatics_19,-137.57,-133.24868594438416,4.321314055615829
9_aromatics_19,-137.57,-139.19474459557242,1.6247445955724231
11_aromatics_19,-160.53,-153.39356267496626,7.136437325033739
13_aromatics_19,-150.0,-153.67194390235812,3.671943902358123
15_aromatics_19,-160.53,-152.3965109764644,8.133489023535589
17_aromatics_19,-137.57,-137.196900896116,0.3730991038839875
19_aromatics_19,-137.57,-139.64289249973217,2.072892499732177
21_aromatics_19,-160.53,-151.23541385043302,9.294586149566982
8_From_Review_121,-106.0,-125.52526546046197,19.525265460461966
5_From_Review_175,-79.0,-93.54609420558086,14.546094205580857
3_From_Review_204,-102.4,-98.71336370354669,3.6866362964533153
4_From_Review_204,-102.4,-98.71336370354669,3.6866362964533153
8_From_Review_345,-64.0,-64.3330280621515,0.3330280621514987
9_From_Review_345,-64.0,-64.3330280621515,0.3330280621514987
10_From_Review_345,-64.0,-64.3330280621515,0.3330280621514987
4_alcohols_14,-114.67,-112.47034626242284,2.199653737577165
5_alcohols_14,-114.67,-112.47034626242284,2.199653737577165
7_alcohols_14,-122.7,-121.22514456004707,1.4748554399529326
8_alcohols_14,-122.7,-121.22514456004707,1.4748554399529326
10_alcohols_14,-122.7,-120.97876091274847,1.7212390872515329
11_alcohols_14,-122.7,-120.97876091274847,1.7212390872515329
13_alcohols_14,-122.7,-122.63953534495805,0.06046465504195453
14_alcohols_14,-122.7,-122.63953534495805,0.06046465504195453
16_alcohols_14,-122.7,-122.94206568310574,0.24206568310573573
17_alcohols_14,-122.7,-122.94206568310574,0.24206568310573573
19_alcohols_14,-122.85,-122.94206568310574,0.09206568310574426
20_alcohols_14,-122.85,-122.94206568310574,0.09206568310574426
22_alcohols_14,-123.7,-122.94206568310574,0.7579343168942643
23_alcohols_14,-123.7,-122.94206568310574,0.7579343168942643
25_alcohols_14,-124.75,-122.94755591752619,1.8024440824738122
26_alcohols_14,-124.75,-122.94755591752619,1.8024440824738122
28_alcohols_14,-127.27,-126.78583345236709,0.4841665476329098
29_alcohols_14,-127.27,-126.78583345236709,0.4841665476329098
31_alcohols_14,-82.36,-80.92748439937824,1.4325156006217554
32_alcohols_14,-82.36,-80.92748439937824,1.4325156006217554
33_alcohols_14,-82.36,-80.92748439937824,1.4325156006217554
5_other_6,-119.44,-121.21495263005409,1.7749526300540879
6_other_6,-119.44,-121.21495263005409,1.7749526300540879
8_other_6,-127.2,-122.23565284810044,4.96434715189956
9_other_6,-127.2,-122.23565284810044,4.96434715189956
11_other_6,-80.99,-82.18320183561278,1.1932018356127827
12_other_6,-80.99,-82.18320183561278,1.1932018356127827
13_other_6,-80.99,-82.18320183561278,1.1932018356127827
0_I_10,-80.91,-81.42508767290404,0.5150876729040448
2_I_10,-80.91,-81.42508767290404,0.5150876729040448
3_I_10,-80.91,-81.42508767290404,0.5150876729040448
5_I_10,-126.22,-123.54339120908324,2.6766087909167595
6_I_10,-126.22,-123.54339120908324,2.6766087909167595
8_I_10,-123.49,-120.13103140472346,3.3589685952765365
9_I_10,-123.49,-120.13103140472346,3.3589685952765365
11_I_10,-122.81,-122.26063411329345,0.5493658867065534
12_I_10,-122.81,-122.26063411329345,0.5493658867065534
14_I_10,-122.0,-122.94206568310574,0.9420656831057386
15_I_10,-122.0,-122.94206568310574,0.9420656831057386
17_I_10,-122.0,-123.89724683653807,1.8972468365380735
18_I_10,-122.0,-123.89724683653807,1.8972468365380735
20_I_10,-121.78,-123.11687836930086,1.3368783693008623
21_I_10,-121.78,-123.11687836930086,1.3368783693008623
23_I_10,-115.02,-109.35996797887536,5.6600320211246355
24_I_10,-115.02,-109.35996797887536,5.6600320211246355
0_Cl_4,-79.65,-87.02240697595236,7.372406975952359
2_Cl_4,-79.65,-87.02240697595236,7.372406975952359
3_Cl_4,-79.65,-87.02240697595236,7.372406975952359
5_Cl_4,-120.25,-110.60686794348663,9.643132056513366
6_Cl_4,-120.25,-110.60686794348663,9.643132056513366
